625997.791655	6074294.80241	857.361
626022.781907	6074295.50045	857.259
626047.77216	6074296.198491	857.167
626072.762413	6074296.896532	857.112
626097.752666	6074297.594573	857.083
626122.742919	6074298.292614	857.075
626147.733172	6074298.990655	857.095
626172.723425	6074299.688696	857.115
626197.713678	6074300.386737	857.135
626222.70393	6074301.084778	857.146
626247.694183	6074301.782819	857.18
626272.684436	6074302.48086	857.24
626297.674689	6074303.178901	857.326
626322.664942	6074303.876942	857.438
626347.655195	6074304.574983	857.576
626372.645448	6074305.273024	857.738
626397.635701	6074305.971065	857.923
626422.625954	6074306.669106	858.125
626447.616206	6074307.367147	858.34
626472.606459	6074308.065188	858.56
626497.596712	6074308.763229	858.76
626522.586965	6074309.46127	858.924
626547.577218	6074310.159311	859.044
626572.567471	6074310.857352	859.045
626597.557724	6074311.555393	858.914
626622.547977	6074312.253434	858.635
626647.538229	6074312.951475	858.287
626672.528482	6074313.649516	857.875
626697.518735	6074314.347557	857.422
626722.508988	6074315.045598	856.939
626747.499241	6074315.743639	856.455
626772.489494	6074316.44168	855.979
626797.479747	6074317.13972	855.519
626822.47	6074317.837761	855.081
626847.460252	6074318.535802	854.672
626872.450505	6074319.233843	854.294
626897.440758	6074319.931884	853.952
626922.431011	6074320.629925	853.648
626947.421264	6074321.327966	853.384
626972.411517	6074322.026007	853.161
626997.40177	6074322.724048	852.947
627022.392023	6074323.422089	852.751
627047.382276	6074324.12013	852.585
627072.372528	6074324.818171	852.481
627097.362781	6074325.516212	852.408
627122.353034	6074326.214253	852.345
627147.343287	6074326.912294	852.282
627172.33354	6074327.610335	852.172
627197.323793	6074328.308376	851.995
627222.314046	6074329.006417	851.732
627247.304299	6074329.704458	851.417
627272.294551	6074330.402499	851.053
627297.284804	6074331.10054	850.643
627322.275057	6074331.798581	850.188
627347.26531	6074332.496622	849.69
627372.255563	6074333.194663	849.152
627397.245816	6074333.892704	848.578
627422.236069	6074334.590745	847.97
627447.226322	6074335.288786	847.337
627472.216574	6074335.986827	846.682
627497.206827	6074336.684868	846.01
627522.19708	6074337.382909	845.327
627547.187333	6074338.08095	844.636
627572.177586	6074338.77899	843.942
627597.167839	6074339.477031	843.251
627622.158092	6074340.175072	842.565
627647.148345	6074340.873113	841.886
627672.138598	6074341.571154	841.217
627697.12885	6074342.269195	840.559
627722.119103	6074342.967236	838.003
627747.109356	6074343.665277	835.489
627772.099609	6074344.363318	833.021
627797.089862	6074345.061359	832.509
627822.080115	6074345.7594	832.013
627847.070368	6074346.457441	831.532
627872.060621	6074347.155482	831.06
627897.050873	6074347.853523	830.598
627922.041126	6074348.551564	830.141
627947.031379	6074349.249605	829.688
627972.021632	6074349.947646	829.239
627997.011885	6074350.645687	828.792
628022.002138	6074351.343728	828.345
628046.992391	6074352.041769	827.898
628071.982644	6074352.73981	827.451
628096.972896	6074353.437851	827.001
628121.963149	6074354.135892	826.551
628146.953402	6074354.833933	826.099
628171.943655	6074355.531974	825.643
628196.933908	6074356.230015	825.185
628221.924161	6074356.928056	824.704
628246.914414	6074357.626097	824.182
628271.904667	6074358.324138	823.597
628296.89492	6074359.022179	822.973
628321.885172	6074359.72022	822.329
628346.875425	6074360.41826	821.685
628371.865678	6074361.116301	821.042
628396.855931	6074361.814342	820.398
628421.846184	6074362.512383	819.756
628446.836437	6074363.210424	819.113
628471.82669	6074363.908465	818.472
628496.816943	6074364.606506	817.831
628521.807195	6074365.304547	817.19
628546.797448	6074366.002588	816.549
628571.787701	6074366.700629	815.909
628596.777954	6074367.39867	815.269
628621.768207	6074368.096711	814.629
628646.75846	6074368.794752	813.99
628671.748713	6074369.492793	813.351
628696.738966	6074370.190834	812.712
628721.729218	6074370.888875	812.074
628746.719471	6074371.586916	811.436
628771.709724	6074372.284957	810.797
628796.699977	6074372.982998	810.16
628821.69023	6074373.681039	809.522
628846.680483	6074374.37908	808.907
628871.670736	6074375.077121	808.34
628896.660989	6074375.775162	807.842
628921.651242	6074376.473203	807.395
628946.641494	6074377.171244	806.976
628971.631747	6074377.869285	806.565
628996.622	6074378.567326	806.159
629021.612253	6074379.265367	805.762
629046.602506	6074379.963408	805.372
629071.592759	6074380.661449	804.989
629096.583012	6074381.35949	804.615
629121.573265	6074382.05753	804.249
629146.563517	6074382.755571	803.892
629171.55377	6074383.453612	803.542
629196.544023	6074384.151653	803.202
629221.534276	6074384.849694	802.871
629246.524529	6074385.547735	802.548
629271.514782	6074386.245776	802.234
629296.505035	6074386.943817	801.931
629321.495288	6074387.641858	801.635
629346.48554	6074388.339899	801.209
629371.475793	6074389.03794	800.586
629396.466046	6074389.735981	800.085
